item_id,item_name,Short Code,Segment,Variant Name,Variant,msl/non-msl,date,total_qty_sold,unique_cities,MRP,PTC,Comp_sku,Comp_ptc,Sku_Ranking,Comp_Ranking,overall_marketing_budget,Store_Count,Category_Units,Market_Share,OSA_SKU,OSA_Comp,Segment_Units,Segment_Sku_Count,Is_Fest,Pre_Fest,Post_Fest,first_week,is_weekend
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-01,3391,212,99.0,90.5497017892644,Daawat Rozana Gold 1Kg,98.8414755732802,14,14,345346.4,1091,46784,0.0724820451436389,0.78,0.78,11317,6,0,0,0,1,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-02,4096,207,99.0,78.0549019607843,Daawat Rozana Gold 1Kg,93.4490603363007,14,14,376546.9,1091,52339,0.0782590420145589,0.78,0.78,12961,6,0,0,0,1,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-03,4007,201,99.0,90.1832669322709,Daawat Rozana Gold 1Kg,98.2604790419162,14,14,348883.6,1091,51342,0.0780452650851155,0.78,0.78,12788,6,0,0,0,1,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-04,3862,204,99.0,89.6975124378109,Daawat Rozana Gold 1Kg,97.675,14,14,332565.6,1091,48695,0.0793099907588048,0.78,0.78,12156,6,0,0,0,1,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-05,3605,195,99.0,90.5657620041754,Daawat Rozana Gold 1Kg,99.6948798328109,14,14,311621.1,1091,47821,0.0753852909809498,0.78,0.78,11601,6,0,0,0,1,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-06,4130,197,99.0,89.033,Daawat Rozana Gold 1Kg,98.1246261216351,14,14,327755.7,1091,52373,0.0788574265365742,0.78,0.78,12544,6,0,0,0,1,1
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-07,4988,208,99.0,88.6573705179283,Daawat Rozana Gold 1Kg,98.8932527693857,14,14,380062.5,1091,67156,0.0742748228006433,0.78,0.78,15168,6,0,0,0,1,1
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-08,3148,186,99.0,89.2197802197802,Daawat Rozana Gold 1Kg,98.3617234468938,14,14,263236.4,1091,40423,0.0778764564728001,0.78,0.78,9208,6,0,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-09,3201,173,99.0,88.2734635540734,Daawat Rozana Gold 1Kg,96.3840648854962,14,14,282450.6,1091,42458,0.0753921522445711,0.78,0.78,9552,6,0,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-10,3513,193,99.0,87.4107468123862,Daawat Rozana Gold 1Kg,95.427775958074,14,14,316423.7,1091,44519,0.0789101282598441,0.78,0.78,10258,6,0,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-11,3358,191,99.0,78.6034511911063,Daawat Rozana Gold 1Kg,95.9002557544757,14,14,304061.8,1091,43900,0.0764920273348519,0.78,0.78,10163,6,0,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-12,3498,197,99.0,82.3203781512605,Daawat Rozana Gold 1Kg,97.3505074160812,14,14,302444.7,1091,45337,0.0771555241855438,0.78,0.78,10430,6,0,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-13,3760,202,99.0,82.3203781512605,Daawat Rozana Gold 1Kg,97.3505074160812,14,14,330849.2,1091,48007,0.0783219113879226,0.78,0.78,10727,6,0,0,0,0,1
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-14,4476,205,99.0,86.4159292035398,Daawat Rozana Gold 1Kg,92.6042983566264,14,14,372626.6,1091,57646,0.0776463241161572,0.78,0.78,12498,6,0,0,0,0,1
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-15,2970,185,99.0,87.1730097087379,Daawat Rozana Gold 1Kg,92.6042983566264,14,14,268814.9,1091,36987,0.0802984832508719,0.78,0.78,8755,6,0,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-16,3454,196,99.0,87.1730097087379,Daawat Rozana Gold 1Kg,92.6042983566264,14,14,332361.5,1091,42208,0.0818328278999242,0.78,0.78,9842,6,0,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-17,3376,201,99.0,86.4159292035398,Daawat Rozana Gold 1Kg,92.6042983566264,14,14,311763.8,1091,43094,0.0783403722095883,0.78,0.78,9750,6,0,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-18,3452,201,99.02,83.9835111542192,Daawat Rozana Gold 1Kg,92.6042983566264,14,14,305248.6,1091,43132,0.0800333858851897,0.78,0.78,9838,6,0,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-19,3696,203,99.03,74.9245472837022,Daawat Rozana Gold 1Kg,97.7805805114029,14,14,356747.1,1091,44537,0.0829871791993174,0.78,0.78,9999,6,0,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-20,3703,202,99.02,81.7802789332028,Daawat Rozana Gold 1Kg,92.6042983566264,14,14,396591.7,1091,46793,0.0791357681704528,0.78,0.78,10281,6,0,0,0,0,1
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-21,4672,214,99.01,83.5920889987639,Daawat Rozana Gold 1Kg,92.6042983566264,14,14,457874.0,1091,61182,0.0763623287895133,0.78,0.78,13037,6,0,0,0,0,1
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-22,3313,192,99.01,83.5920889987639,Daawat Rozana Gold 1Kg,92.6042983566264,14,14,378668.5,1091,41579,0.0796796459751317,0.78,0.78,9468,6,0,1,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-23,3524,205,99.01,73.8947368421053,Daawat Rozana Gold 1Kg,96.7756147540984,14,14,452367.4,1091,44700,0.0788366890380313,0.78,0.78,10184,6,0,1,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-24,3849,209,99.0,70.9674465920651,Daawat Rozana Gold 1Kg,92.8140020898642,14,14,470529.1,1091,50036,0.07692461427772,0.78,0.78,10707,6,0,1,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-25,4469,210,99.0,72.6615044247788,Daawat Rozana Gold 1Kg,94.8136759981643,14,14,488394.3,1091,53797,0.0830715467405246,0.78,0.78,11481,6,1,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-26,3546,204,99.0,72.9482439926063,Daawat Rozana Gold 1Kg,95.2727562062381,14,14,427547.5,1091,44642,0.0794319250929618,0.78,0.78,9772,6,0,0,1,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-27,3945,208,99.0,72.9482439926063,Daawat Rozana Gold 1Kg,95.2727562062381,14,14,439414.2,1091,48720,0.0809729064039409,0.78,0.78,10741,6,0,0,1,0,1
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-28,4522,213,99.0,72.6661914944167,Daawat Rozana Gold 1Kg,95.2727562062381,14,14,483998.8,1091,56825,0.0795776506819182,0.78,0.78,12445,6,0,1,0,0,1
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-29,3517,204,99.0,70.8157894736842,Daawat Rozana Gold 1Kg,89.5281837160752,14,14,395450.6,1091,43464,0.0809175409534327,0.78,0.78,10159,6,0,1,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-30,3820,198,99.0,72.9009930785435,Daawat Rozana Gold 1Kg,95.2727562062381,14,14,413191.5,1091,46003,0.083038062735039,0.78,0.78,10367,6,0,1,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2025-12-31,5494,213,99.0,70.8157894736842,Daawat Rozana Gold 1Kg,89.5281837160752,14,14,427581.2,1091,64515,0.0851584902735798,0.78,0.78,14067,6,1,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-01,5023,199,99.0,75.8374501992032,Daawat Rozana Gold 1Kg,98.4780876494024,5,14,298249.9,1091,60280,0.083327803583278,0.78,0.78,13024,6,1,0,0,1,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-02,3852,205,99.0,69.3410358565737,Daawat Rozana Gold 1Kg,98.5474103585657,5,14,277306.4,1091,54428,0.0707723965605938,0.78,0.78,11838,6,0,0,1,1,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-03,4114,209,99.0,76.403984063745,Daawat Rozana Gold 1Kg,98.5474103585657,5,14,271531.2,1091,55806,0.0737196717198868,0.78,0.78,12611,6,0,0,1,1,1
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-04,4887,208,99.0,76.1386454183267,Daawat Rozana Gold 1Kg,98.8964143426295,5,14,282037.3,1091,67538,0.0723592644141076,0.78,0.78,14959,6,0,0,1,1,1
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-05,3169,189,99.0,76.403984063745,Daawat Rozana Gold 1Kg,98.5474103585657,5,14,291604.9,1091,45689,0.0693602398826851,0.78,0.78,10490,6,0,0,0,1,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-06,3415,198,98.99,78.6034511911063,Daawat Rozana Gold 1Kg,98.5474103585657,5,14,320440.0,1091,48023,0.071111758948837,0.78,0.78,11024,6,0,0,0,1,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-07,3360,198,99.0,76.403984063745,Daawat Rozana Gold 1Kg,98.5474103585657,5,14,327883.7,1091,48675,0.0690292758089368,0.78,0.78,10711,6,0,0,0,1,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-08,3581,193,99.0,77.0199362041467,Daawat Rozana Gold 1Kg,100.874900398406,5,14,332336.6,1091,47965,0.0746586052329824,0.78,0.78,10843,6,0,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-09,3572,200,99.0,76.9469820554649,Daawat Rozana Gold 1Kg,101.881622516556,5,14,331695.2,1091,50122,0.0712661106899166,0.78,0.78,11015,6,0,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-10,4055,200,99.0,76.0444444444445,Daawat Rozana Gold 1Kg,99.0507936507937,5,14,350661.5,1091,55261,0.0733790557536056,0.78,0.78,11989,6,0,1,0,0,1
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-11,4902,214,99.0,76.5584965590259,Daawat Rozana Gold 1Kg,96.7322375397667,5,14,386428.5,1091,68286,0.0717863105175292,0.78,0.78,14919,6,0,1,0,0,1
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-12,3740,202,99.0,74.4724025974026,Daawat Rozana Gold 1Kg,92.7946428571429,5,14,343441.9,1091,48274,0.077474416870365,0.78,0.78,11198,6,0,1,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-13,6033,206,99.0,76.9975669099757,Daawat Rozana Gold 1Kg,96.2246553122466,5,14,394776.5,1091,57856,0.104276133849558,0.78,0.78,14073,6,1,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-14,8135,216,99.0,76.880971659919,Daawat Rozana Gold 1Kg,96.4090909090909,5,14,413577.9,1091,64027,0.12705577334562,0.78,0.78,17192,6,1,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-15,6527,210,99.0,74.4695369618197,Daawat Rozana Gold 1Kg,93.1708706265256,5,14,371409.3,1091,63964,0.102041773497592,0.78,0.78,15829,6,0,0,1,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-16,3649,208,99.0,74.4724025974026,Daawat Rozana Gold 1Kg,92.7946428571429,5,14,312756.1,1091,47009,0.0776234338105469,0.78,0.78,9698,6,0,0,1,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-17,3456,205,99.0,76.5442404006678,Daawat Rozana Gold 1Kg,93.4317032040472,5,14,299208.8,1091,47734,0.0724012234465999,0.78,0.78,9944,6,0,0,1,0,1
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-18,4895,213,99.0,74.4695369618197,Daawat Rozana Gold 1Kg,93.1708706265256,5,14,337756.3,1091,61819,0.0791827755220887,0.78,0.78,13453,6,0,0,0,0,1
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-19,3158,202,99.0,75.9780487804878,Daawat Rozana Gold 1Kg,89.8128559804719,5,14,284257.1,1091,40767,0.077464615988422,0.78,0.78,9293,6,0,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-20,3209,203,99.0,75.6539708265802,Daawat Rozana Gold 1Kg,91.177471636953,5,14,298610.1,1091,42534,0.0754455259321954,0.78,0.78,9700,6,0,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-21,3321,205,99.0,75.0307692307692,Daawat Rozana Gold 1Kg,92.1603238866397,5,14,305633.9,1091,45134,0.0735808924535827,0.78,0.78,10084,6,0,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-22,3469,208,99.0,74.8453441295547,Daawat Rozana Gold 1Kg,91.330900243309,5,14,313106.4,1091,46012,0.0753933756411371,0.78,0.78,10308,6,0,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-23,3728,205,99.0,76.4182692307692,Daawat Rozana Gold 1Kg,90.6295108259824,5,14,321132.5,1091,47773,0.078035710547799,0.78,0.78,9937,6,0,1,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-24,4256,211,99.0,72.3737051792829,Daawat Rozana Gold 1Kg,90.2940239043825,5,14,315138.6,1091,55981,0.0760257944659795,0.78,0.78,11958,6,0,1,0,0,1
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-25,4898,215,99.0,74.8453441295547,Daawat Rozana Gold 1Kg,91.330900243309,5,14,329587.3,1091,63241,0.0774497556964627,0.78,0.78,13077,6,0,1,0,0,1
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-26,4407,214,99.0,75.9780487804878,Daawat Rozana Gold 1Kg,89.8128559804719,5,14,312327.6,1091,55592,0.0792739962584545,0.78,0.78,12177,6,1,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-27,3096,203,99.0,72.2513966480447,Daawat Rozana Gold 1Kg,89.3495610534717,5,14,308831.9,1091,40161,0.0770897139015463,0.78,0.78,9163,6,0,0,1,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-28,3452,203,99.0,73.8446757405925,Daawat Rozana Gold 1Kg,90.5100080064051,5,14,306967.4,1091,47009,0.0734327469208024,0.78,0.78,10786,6,0,0,1,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-29,3203,194,99.0,72.2513966480447,Daawat Rozana Gold 1Kg,89.3495610534717,5,14,302778.7,1091,41616,0.0769655901576317,0.78,0.78,9607,6,0,0,1,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-30,3504,200,99.0,73.4515612489992,Daawat Rozana Gold 1Kg,88.7568,5,14,319692.2,1091,49035,0.0714591618231875,0.78,0.78,10998,6,0,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-01-31,3999,196,98.96,72.2513966480447,Daawat Rozana Gold 1Kg,89.3495610534717,5,14,342396.8,1091,53691,0.0744817567190032,0.78,0.78,12277,6,0,0,0,0,1
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-02-01,4672,209,98.94,73.8446757405925,Daawat Rozana Gold 1Kg,90.5100080064051,6,6,389029.1,1092,81442,0.0573659782421846,0.78,0.78,16183,6,0,0,0,1,1
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-02-02,2854,190,98.92,73.8446757405925,Daawat Rozana Gold 1Kg,90.5100080064051,6,6,342403.0,1092,53458,0.0533877062366718,0.78,0.78,11055,6,0,0,0,1,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-02-03,2867,206,98.93,73.7742193755004,Daawat Rozana Gold 1Kg,90.5100080064051,6,6,314605.7,1092,56639,0.0506188315471672,0.78,0.78,11230,6,0,0,0,1,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-02-04,2970,203,98.93,73.5485969906466,Daawat Rozana Gold 1Kg,90.5378973105134,6,6,311800.8,1092,54619,0.0543766821069591,0.78,0.78,10763,6,0,0,0,1,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-02-05,2565,190,98.91,78.6034511911063,Daawat Rozana Gold 1Kg,92.6042983566264,6,6,302677.1,1092,50063,0.0512354433413899,0.78,0.78,9971,6,0,0,0,1,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-02-06,2655,193,98.93,73.5803172021147,Daawat Rozana Gold 1Kg,90.5378973105134,6,6,287612.3,1092,52415,0.0506534389010779,0.78,0.78,9721,6,0,0,0,1,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-02-07,2933,188,98.93,71.0080128205128,Daawat Rozana Gold 1Kg,89.6765412329864,6,6,311192.9,1092,54475,0.0538412115649381,0.78,0.78,10390,6,0,0,0,1,1
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-02-08,3703,197,98.91,71.6907051282051,Daawat Rozana Gold 1Kg,89.9047237790232,6,6,396160.8,1092,71909,0.0514956403231863,0.78,0.78,12944,6,0,0,0,0,1
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-02-09,2686,173,98.93,70.9455128205128,Daawat Rozana Gold 1Kg,89.6765412329864,6,6,313048.6,1092,44694,0.0600975522441491,0.78,0.78,8935,6,0,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-02-10,3415,192,98.93,70.9455128205128,Daawat Rozana Gold 1Kg,89.6765412329864,6,6,315080.2,1092,45160,0.0756200177147919,0.78,0.78,10069,6,0,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-02-11,3756,192,98.93,71.1590727418066,Daawat Rozana Gold 1Kg,90.4460431654676,6,6,339844.2,1092,47780,0.0786102971954793,0.78,0.78,10694,6,0,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-02-12,3189,188,98.94,70.669341894061,Daawat Rozana Gold 1Kg,90.6027287319422,6,6,317043.7,1092,43919,0.0726109428721055,0.78,0.78,9673,6,0,1,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-02-13,3228,189,98.95,70.4815409309791,Daawat Rozana Gold 1Kg,90.3788121990369,6,6,289232.1,1092,43176,0.0747637576431351,0.78,0.78,9246,6,0,1,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-02-14,3895,187,98.95,78.6034511911063,Daawat Rozana Gold 1Kg,92.6042983566264,6,6,365631.1,1092,53451,0.072870479504593,0.78,0.78,11150,6,0,1,0,0,1
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-02-15,4050,190,98.97,70.6134185303514,Daawat Rozana Gold 1Kg,91.0710862619808,6,6,384287.9,1092,53590,0.0755738010822915,0.78,0.78,11842,6,1,0,0,0,1
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-02-16,3301,182,98.98,70.3537469782434,Daawat Rozana Gold 1Kg,90.0378117457764,6,6,329273.0,1092,42645,0.077406495485989,0.78,0.78,9819,6,0,0,1,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-02-17,3773,192,98.98,70.996723996724,Daawat Rozana Gold 1Kg,91.4122448979592,6,6,334237.4,1092,50021,0.0754283201055557,0.78,0.78,11255,6,0,0,1,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-02-18,3570,190,98.98,69.8430566967954,Daawat Rozana Gold 1Kg,90.8258381030254,6,6,352297.7,1092,49106,0.0726998737425162,0.78,0.78,10775,6,0,0,1,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-02-19,3670,191,98.99,70.9328419328419,Daawat Rozana Gold 1Kg,91.3363265306122,6,6,359176.9,1092,46221,0.0794011380108609,0.78,0.78,10887,6,0,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-02-20,3574,202,98.99,73.500403551251,Daawat Rozana Gold 1Kg,91.7179693795326,6,6,398407.8,1092,47321,0.0755267217514423,0.78,0.78,10510,6,0,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-02-21,4186,203,99.03,73.2628617363344,Daawat Rozana Gold 1Kg,91.6192771084337,6,6,442596.8,1092,51868,0.0807048661988124,0.78,0.78,11391,6,0,0,0,0,1
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-02-22,5090,218,99.16,72.4349258649094,Daawat Rozana Gold 1Kg,91.4617912900575,6,6,499536.8,1092,67546,0.0753560536523258,0.78,0.78,14249,6,0,0,0,0,1
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-02-23,3456,207,99.2,77.0339558573854,Daawat Rozana Gold 1Kg,93.4590301003345,6,6,372152.4,1092,42972,0.080424462440659,0.78,0.78,9924,6,0,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-02-24,3549,212,99.25,81.2612244897959,Daawat Rozana Gold 1Kg,92.2957516339869,6,6,381191.2,1092,45904,0.077313523875915,0.78,0.78,10552,6,0,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-02-25,3940,211,99.29,77.0339558573854,Daawat Rozana Gold 1Kg,93.4590301003345,6,6,401737.5,1092,48862,0.0806352584830748,0.78,0.78,11145,6,0,0,0,0,0
10153571,India Gate Everyday Basmati Rice (Medium Grain) 1 kg,IG Everyday 1,Daily Regular,IG Everyday,1,msl,2026-02-26,3484,215,99.29,81.3281632653061,Daawat Rozana Gold 1Kg,92.2957516339869,6,6,417977.4,1092,47479,0.0733798100212726,0.78,0.78,10826,6,0,0,0,0,0
